"tavg","region","id","date"
13.2,"USA","USW00025507",2023-07-07
11.8,"USA","USW00025507",2023-07-08
12.6,"USA","USW00025507",2023-07-09
11.4,"USA","USW00025507",2023-07-10
11.8,"USA","USW00025507",2023-07-11
12.3,"USA","USW00025507",2023-07-12
13.9,"USA","USW00025507",2023-07-13
15.6,"USA","USW00025507",2023-07-14
14.7,"USA","USW00025507",2023-07-15
12.4,"USA","USW00025507",2023-07-16
12.3,"USA","USW00025507",2023-07-17
13.3,"USA","USW00025507",2023-07-18
14.8,"USA","USW00025507",2023-07-19
13.8,"USA","USW00025507",2023-07-20
14.3,"USA","USW00025507",2023-07-21
13.1,"USA","USW00025507",2023-07-22
12.8,"USA","USW00025507",2023-07-23
14,"USA","USW00025507",2023-07-24
13.3,"USA","USW00025507",2023-07-25
14.1,"USA","USW00025507",2023-07-26
14.4,"USA","USW00025507",2023-07-27
15.3,"USA","USW00025507",2023-07-28
14.8,"USA","USW00025507",2023-07-29
14.3,"USA","USW00025507",2023-07-30
15.9,"USA","USW00025507",2023-07-31
15.8,"USA","USW00025507",2023-08-01
14.5,"USA","USW00025507",2023-08-02
13.6,"USA","USW00025507",2023-08-03
13.8,"USA","USW00025507",2023-08-04
13.4,"USA","USW00025507",2023-08-05
13.8,"USA","USW00025507",2023-08-06
14.4,"USA","USW00025507",2023-08-07
13.4,"USA","USW00025507",2023-08-08
12.9,"USA","USW00025507",2023-08-09
12.8,"USA","USW00025507",2023-08-10
13.1,"USA","USW00025507",2023-08-11
14.9,"USA","USW00025507",2023-08-12
14.1,"USA","USW00025507",2023-08-13
14.8,"USA","USW00025507",2023-08-14
12.1,"USA","USW00025507",2023-08-15
12.1,"USA","USW00025507",2023-08-16
12.3,"USA","USW00025507",2023-08-17
11.8,"USA","USW00025507",2023-08-18
12.8,"USA","USW00025507",2023-08-19
12.5,"USA","USW00025507",2023-08-20
12.8,"USA","USW00025507",2023-08-21
14.2,"USA","USW00025507",2023-08-22
13.2,"USA","USW00025507",2023-08-23
16.1,"USA","USW00025507",2023-08-24
15.4,"USA","USW00025507",2023-08-25
15.9,"USA","USW00025507",2023-08-26
16.3,"USA","USW00025507",2023-08-27
12.6,"USA","USW00025507",2023-08-28
15.2,"USA","USW00025507",2023-08-29
12.6,"USA","USW00025507",2023-08-30
13.7,"USA","USW00025507",2023-08-31
13.7,"USA","USW00025507",2023-09-01
12.2,"USA","USW00025507",2023-09-02
12.1,"USA","USW00025507",2023-09-03
12.1,"USA","USW00025507",2023-09-04
10.4,"USA","USW00025507",2023-09-05
11.8,"USA","USW00025507",2023-09-06
10.5,"USA","USW00025507",2023-09-07
7.8,"USA","USW00025507",2023-09-08
10.6,"USA","USW00025507",2023-09-09
9.8,"USA","USW00025507",2023-09-10
9.7,"USA","USW00025507",2023-09-11
9.4,"USA","USW00025507",2023-09-12
9.1,"USA","USW00025507",2023-09-13
10.6,"USA","USW00025507",2023-09-14
10.1,"USA","USW00025507",2023-09-15
10.5,"USA","USW00025507",2023-09-16
10.5,"USA","USW00025507",2023-09-17
8.9,"USA","USW00025507",2023-09-18
7.3,"USA","USW00025507",2023-09-19
9.6,"USA","USW00025507",2023-09-20
9,"USA","USW00025507",2023-09-21
7.9,"USA","USW00025507",2023-09-22
7.4,"USA","USW00025507",2023-09-23
8.3,"USA","USW00025507",2023-09-24
6.4,"USA","USW00025507",2023-09-25
6.2,"USA","USW00025507",2023-09-26
7.2,"USA","USW00025507",2023-09-27
6.5,"USA","USW00025507",2023-09-28
6.8,"USA","USW00025507",2023-09-29
8.5,"USA","USW00025507",2023-09-30
9.1,"USA","USW00025507",2023-10-01
5.8,"USA","USW00025624",2023-06-01
7.4,"USA","USW00025624",2023-06-02
6.3,"USA","USW00025624",2023-06-03
7,"USA","USW00025624",2023-06-04
7.2,"USA","USW00025624",2023-06-05
6.8,"USA","USW00025624",2023-06-06
7.1,"USA","USW00025624",2023-06-07
7.3,"USA","USW00025624",2023-06-08
7.5,"USA","USW00025624",2023-06-09
7.7,"USA","USW00025624",2023-06-10
6.4,"USA","USW00025624",2023-06-11
7.4,"USA","USW00025624",2023-06-12
8.2,"USA","USW00025624",2023-06-13
7.9,"USA","USW00025624",2023-06-14
7.5,"USA","USW00025624",2023-06-15
6.4,"USA","USW00025624",2023-06-16
6.8,"USA","USW00025624",2023-06-17
9.4,"USA","USW00025624",2023-06-18
9.9,"USA","USW00025624",2023-06-19
11.3,"USA","USW00025624",2023-06-20
12.2,"USA","USW00025624",2023-06-21
12.4,"USA","USW00025624",2023-06-22
9.9,"USA","USW00025624",2023-06-23
9,"USA","USW00025624",2023-06-24
8.7,"USA","USW00025624",2023-06-25
9.5,"USA","USW00025624",2023-06-26
8.3,"USA","USW00025624",2023-06-27
7.9,"USA","USW00025624",2023-06-28
8.7,"USA","USW00025624",2023-06-29
10.1,"USA","USW00025624",2023-06-30
8.8,"USA","USW00025624",2023-07-01
9.4,"USA","USW00025624",2023-07-02
9.6,"USA","USW00025624",2023-07-03
9.6,"USA","USW00025624",2023-07-04
9.4,"USA","USW00025624",2023-07-05
8.9,"USA","USW00025624",2023-07-06
9.3,"USA","USW00025624",2023-07-07
9.3,"USA","USW00025624",2023-07-08
9.6,"USA","USW00025624",2023-07-09
10,"USA","USW00025624",2023-07-10
9.8,"USA","USW00025624",2023-07-11
8.4,"USA","USW00025624",2023-07-12
11.3,"USA","USW00025624",2023-07-13
10.8,"USA","USW00025624",2023-07-14
11.6,"USA","USW00025624",2023-07-15
9.3,"USA","USW00025624",2023-07-16
9,"USA","USW00025624",2023-07-17
8.6,"USA","USW00025624",2023-07-18
10.7,"USA","USW00025624",2023-07-19
10.7,"USA","USW00025624",2023-07-20
13.2,"USA","USW00025624",2023-07-21
12.4,"USA","USW00025624",2023-07-22
12.4,"USA","USW00025624",2023-07-23
11.8,"USA","USW00025624",2023-07-24
12.5,"USA","USW00025624",2023-07-25
11.7,"USA","USW00025624",2023-07-26
12.4,"USA","USW00025624",2023-07-27
11.8,"USA","USW00025624",2023-07-28
10.5,"USA","USW00025624",2023-07-29
11,"USA","USW00025624",2023-07-30
12.4,"USA","USW00025624",2023-07-31
12.6,"USA","USW00025624",2023-08-01
11.7,"USA","USW00025624",2023-08-02
11.4,"USA","USW00025624",2023-08-03
12.3,"USA","USW00025624",2023-08-04
12.2,"USA","USW00025624",2023-08-05
11.4,"USA","USW00025624",2023-08-06
11.1,"USA","USW00025624",2023-08-07
11.6,"USA","USW00025624",2023-08-08
10.4,"USA","USW00025624",2023-08-09
10.7,"USA","USW00025624",2023-08-10
12,"USA","USW00025624",2023-08-11
11.4,"USA","USW00025624",2023-08-12
11.3,"USA","USW00025624",2023-08-13
11.8,"USA","USW00025624",2023-08-14
11.5,"USA","USW00025624",2023-08-15
11.7,"USA","USW00025624",2023-08-16
11.6,"USA","USW00025624",2023-08-17
11.9,"USA","USW00025624",2023-08-18
11.7,"USA","USW00025624",2023-08-19
11.4,"USA","USW00025624",2023-08-20
12.3,"USA","USW00025624",2023-08-21
12.6,"USA","USW00025624",2023-08-22
12.8,"USA","USW00025624",2023-08-23
13.6,"USA","USW00025624",2023-08-24
12.9,"USA","USW00025624",2023-08-25
12.4,"USA","USW00025624",2023-08-26
9.9,"USA","USW00025624",2023-08-27
8.8,"USA","USW00025624",2023-08-28
8.9,"USA","USW00025624",2023-08-29
11.8,"USA","USW00025624",2023-08-30
12.5,"USA","USW00025624",2023-08-31
10.1,"USA","USW00025624",2023-09-01
11.7,"USA","USW00025624",2023-09-02
12,"USA","USW00025624",2023-09-03
10.2,"USA","USW00025624",2023-09-04
11.7,"USA","USW00025624",2023-09-05
9.9,"USA","USW00025624",2023-09-06
8.3,"USA","USW00025624",2023-09-07
8,"USA","USW00025624",2023-09-08
8.4,"USA","USW00025624",2023-09-09
9.3,"USA","USW00025624",2023-09-10
7.8,"USA","USW00025624",2023-09-11
9.1,"USA","USW00025624",2023-09-12
8.8,"USA","USW00025624",2023-09-13
9.1,"USA","USW00025624",2023-09-14
9.3,"USA","USW00025624",2023-09-15
8.7,"USA","USW00025624",2023-09-16
9.1,"USA","USW00025624",2023-09-17
8.1,"USA","USW00025624",2023-09-18
10.2,"USA","USW00025624",2023-09-19
8.8,"USA","USW00025624",2023-09-20
8.6,"USA","USW00025624",2023-09-21
8.3,"USA","USW00025624",2023-09-22
9.2,"USA","USW00025624",2023-09-23
9,"USA","USW00025624",2023-09-24
7.9,"USA","USW00025624",2023-09-25
6.7,"USA","USW00025624",2023-09-26
5.4,"USA","USW00025624",2023-09-27
9.1,"USA","USW00025624",2023-09-28
9,"USA","USW00025624",2023-09-29
10.3,"USA","USW00025624",2023-09-30
9.2,"USA","USW00025624",2023-10-01
4.9,"USA","USW00025713",2023-06-01
4.8,"USA","USW00025713",2023-06-02
4.6,"USA","USW00025713",2023-06-03
4.8,"USA","USW00025713",2023-06-04
5.3,"USA","USW00025713",2023-06-05
4.9,"USA","USW00025713",2023-06-06
4.5,"USA","USW00025713",2023-06-07
5,"USA","USW00025713",2023-06-08
4.4,"USA","USW00025713",2023-06-09
5.9,"USA","USW00025713",2023-06-10
5.1,"USA","USW00025713",2023-06-11
5.4,"USA","USW00025713",2023-06-12
6,"USA","USW00025713",2023-06-13
6.1,"USA","USW00025713",2023-06-14
6.8,"USA","USW00025713",2023-06-15
5.2,"USA","USW00025713",2023-06-16
6.7,"USA","USW00025713",2023-06-17
6.3,"USA","USW00025713",2023-06-18
6.3,"USA","USW00025713",2023-06-19
6.7,"USA","USW00025713",2023-06-20
7.1,"USA","USW00025713",2023-06-21
6.7,"USA","USW00025713",2023-06-22
6.5,"USA","USW00025713",2023-06-23
6.6,"USA","USW00025713",2023-06-24
6.6,"USA","USW00025713",2023-06-25
6.8,"USA","USW00025713",2023-06-26
6.9,"USA","USW00025713",2023-06-27
7.5,"USA","USW00025713",2023-06-28
6.9,"USA","USW00025713",2023-06-29
7.3,"USA","USW00025713",2023-06-30
8.9,"USA","USW00025713",2023-07-01
8.7,"USA","USW00025713",2023-07-02
8.1,"USA","USW00025713",2023-07-03
8,"USA","USW00025713",2023-07-04
7.7,"USA","USW00025713",2023-07-05
8.1,"USA","USW00025713",2023-07-06
7.3,"USA","USW00025713",2023-07-07
7.3,"USA","USW00025713",2023-07-08
7.8,"USA","USW00025713",2023-07-09
8.3,"USA","USW00025713",2023-07-10
8.1,"USA","USW00025713",2023-07-11
7.3,"USA","USW00025713",2023-07-12
8.9,"USA","USW00025713",2023-07-13
8.9,"USA","USW00025713",2023-07-14
10.2,"USA","USW00025713",2023-07-15
9.1,"USA","USW00025713",2023-07-16
8.2,"USA","USW00025713",2023-07-17
9.7,"USA","USW00025713",2023-07-18
10.4,"USA","USW00025713",2023-07-19
10.4,"USA","USW00025713",2023-07-20
9.7,"USA","USW00025713",2023-07-21
9.4,"USA","USW00025713",2023-07-22
8.9,"USA","USW00025713",2023-07-23
8.9,"USA","USW00025713",2023-07-24
8.8,"USA","USW00025713",2023-07-25
8.9,"USA","USW00025713",2023-07-26
9.2,"USA","USW00025713",2023-07-27
10.1,"USA","USW00025713",2023-07-28
9.7,"USA","USW00025713",2023-07-29
8.7,"USA","USW00025713",2023-07-30
9.4,"USA","USW00025713",2023-07-31
9.6,"USA","USW00025713",2023-08-01
9.5,"USA","USW00025713",2023-08-02
9.3,"USA","USW00025713",2023-08-03
9.3,"USA","USW00025713",2023-08-04
9.3,"USA","USW00025713",2023-08-05
9.6,"USA","USW00025713",2023-08-06
9.6,"USA","USW00025713",2023-08-07
9.4,"USA","USW00025713",2023-08-08
9.8,"USA","USW00025713",2023-08-09
9.6,"USA","USW00025713",2023-08-10
9.4,"USA","USW00025713",2023-08-11
10.1,"USA","USW00025713",2023-08-12
9.8,"USA","USW00025713",2023-08-13
9.7,"USA","USW00025713",2023-08-14
10.2,"USA","USW00025713",2023-08-15
10.7,"USA","USW00025713",2023-08-16
10.6,"USA","USW00025713",2023-08-17
10.5,"USA","USW00025713",2023-08-18
10.6,"USA","USW00025713",2023-08-19
10.7,"USA","USW00025713",2023-08-20
10.8,"USA","USW00025713",2023-08-21
10.5,"USA","USW00025713",2023-08-22
11.1,"USA","USW00025713",2023-08-23
11.1,"USA","USW00025713",2023-08-24
9.8,"USA","USW00025713",2023-08-25
8.6,"USA","USW00025713",2023-08-26
8.1,"USA","USW00025713",2023-08-27
9.6,"USA","USW00025713",2023-08-28
8.8,"USA","USW00025713",2023-08-29
8.4,"USA","USW00025713",2023-08-30
9.3,"USA","USW00025713",2023-08-31
8.9,"USA","USW00025713",2023-09-01
9.8,"USA","USW00025713",2023-09-02
10.6,"USA","USW00025713",2023-09-03
9.5,"USA","USW00025713",2023-09-04
9.9,"USA","USW00025713",2023-09-05
8.3,"USA","USW00025713",2023-09-06
7.4,"USA","USW00025713",2023-09-07
6.5,"USA","USW00025713",2023-09-08
7.3,"USA","USW00025713",2023-09-09
6.3,"USA","USW00025713",2023-09-10
8.5,"USA","USW00025713",2023-09-11
7.2,"USA","USW00025713",2023-09-12
7.7,"USA","USW00025713",2023-09-13
8.1,"USA","USW00025713",2023-09-14
7.6,"USA","USW00025713",2023-09-15
7.3,"USA","USW00025713",2023-09-16
7.3,"USA","USW00025713",2023-09-17
8.1,"USA","USW00025713",2023-09-18
9.2,"USA","USW00025713",2023-09-19
7.8,"USA","USW00025713",2023-09-20
6.3,"USA","USW00025713",2023-09-21
8.1,"USA","USW00025713",2023-09-22
8.6,"USA","USW00025713",2023-09-23
8.1,"USA","USW00025713",2023-09-24
8.1,"USA","USW00025713",2023-09-25
5.6,"USA","USW00025713",2023-09-26
8.2,"USA","USW00025713",2023-09-27
8.7,"USA","USW00025713",2023-09-28
7.1,"USA","USW00025713",2023-09-29
8.3,"USA","USW00025713",2023-09-30
7,"USA","USW00025713",2023-10-01
7.1,"USA","USW00026411",2023-06-01
6.2,"USA","USW00026411",2023-06-02
9.3,"USA","USW00026411",2023-06-03
13.3,"USA","USW00026411",2023-06-04
15,"USA","USW00026411",2023-06-05
18.8,"USA","USW00026411",2023-06-06
19.8,"USA","USW00026411",2023-06-07
18.3,"USA","USW00026411",2023-06-08
18.4,"USA","USW00026411",2023-06-09
16.8,"USA","USW00026411",2023-06-10
16.6,"USA","USW00026411",2023-06-11
15.3,"USA","USW00026411",2023-06-12
13.2,"USA","USW00026411",2023-06-13
12,"USA","USW00026411",2023-06-14
13.7,"USA","USW00026411",2023-06-15
19.1,"USA","USW00026411",2023-06-16
18.8,"USA","USW00026411",2023-06-17
14.9,"USA","USW00026411",2023-06-18
15.4,"USA","USW00026411",2023-06-19
15.2,"USA","USW00026411",2023-06-20
15.9,"USA","USW00026411",2023-06-21
18.1,"USA","USW00026411",2023-06-22
18.5,"USA","USW00026411",2023-06-23
20.9,"USA","USW00026411",2023-06-24
20,"USA","USW00026411",2023-06-25
18,"USA","USW00026411",2023-06-26
16.7,"USA","USW00026411",2023-06-27
18.6,"USA","USW00026411",2023-06-28
18,"USA","USW00026411",2023-06-29
15.3,"USA","USW00026411",2023-06-30
17.3,"USA","USW00026411",2023-07-01
19.8,"USA","USW00026411",2023-07-02
21.6,"USA","USW00026411",2023-07-03
18.1,"USA","USW00026411",2023-07-04
16.8,"USA","USW00026411",2023-07-05
19.6,"USA","USW00026411",2023-07-06
19.3,"USA","USW00026411",2023-07-07
14.8,"USA","USW00026411",2023-07-08
16.1,"USA","USW00026411",2023-07-09
19.6,"USA","USW00026411",2023-07-10
19.8,"USA","USW00026411",2023-07-11
17.2,"USA","USW00026411",2023-07-12
17.3,"USA","USW00026411",2023-07-13
18.3,"USA","USW00026411",2023-07-14
16.1,"USA","USW00026411",2023-07-15
16.6,"USA","USW00026411",2023-07-16
19.2,"USA","USW00026411",2023-07-17
20.7,"USA","USW00026411",2023-07-18
20.2,"USA","USW00026411",2023-07-19
19.1,"USA","USW00026411",2023-07-20
19.2,"USA","USW00026411",2023-07-21
22.1,"USA","USW00026411",2023-07-22
22.6,"USA","USW00026411",2023-07-23
24.8,"USA","USW00026411",2023-07-24
23.6,"USA","USW00026411",2023-07-25
23.4,"USA","USW00026411",2023-07-26
23.7,"USA","USW00026411",2023-07-27
21.5,"USA","USW00026411",2023-07-28
22.5,"USA","USW00026411",2023-07-29
18.6,"USA","USW00026411",2023-07-30
19.4,"USA","USW00026411",2023-07-31
19.5,"USA","USW00026411",2023-08-01
19.5,"USA","USW00026411",2023-08-02
19.4,"USA","USW00026411",2023-08-03
20.9,"USA","USW00026411",2023-08-04
20.4,"USA","USW00026411",2023-08-05
20.8,"USA","USW00026411",2023-08-06
19.3,"USA","USW00026411",2023-08-07
17.2,"USA","USW00026411",2023-08-08
17.3,"USA","USW00026411",2023-08-09
17,"USA","USW00026411",2023-08-10
18.1,"USA","USW00026411",2023-08-11
17.4,"USA","USW00026411",2023-08-12
16.4,"USA","USW00026411",2023-08-13
16.4,"USA","USW00026411",2023-08-14
16.4,"USA","USW00026411",2023-08-15
16.5,"USA","USW00026411",2023-08-16
13.8,"USA","USW00026411",2023-08-17
12.3,"USA","USW00026411",2023-08-18
13.2,"USA","USW00026411",2023-08-19
11.3,"USA","USW00026411",2023-08-20
12.3,"USA","USW00026411",2023-08-21
13.6,"USA","USW00026411",2023-08-22
14.2,"USA","USW00026411",2023-08-23
15.4,"USA","USW00026411",2023-08-24
16,"USA","USW00026411",2023-08-25
15.5,"USA","USW00026411",2023-08-26
18.3,"USA","USW00026411",2023-08-27
11.7,"USA","USW00026411",2023-08-28
13.6,"USA","USW00026411",2023-08-29
15.6,"USA","USW00026411",2023-08-30
11.9,"USA","USW00026411",2023-08-31
13,"USA","USW00026411",2023-09-01
9.4,"USA","USW00026411",2023-09-02
8.6,"USA","USW00026411",2023-09-03
10.7,"USA","USW00026411",2023-09-04
9.2,"USA","USW00026411",2023-09-05
10.4,"USA","USW00026411",2023-09-06
7.6,"USA","USW00026411",2023-09-07
8.5,"USA","USW00026411",2023-09-08
12.6,"USA","USW00026411",2023-09-09
12.5,"USA","USW00026411",2023-09-10
10.5,"USA","USW00026411",2023-09-11
8,"USA","USW00026411",2023-09-12
8.6,"USA","USW00026411",2023-09-13
8.5,"USA","USW00026411",2023-09-14
7.4,"USA","USW00026411",2023-09-15
9.7,"USA","USW00026411",2023-09-16
10.3,"USA","USW00026411",2023-09-17
5.5,"USA","USW00026411",2023-09-18
5.2,"USA","USW00026411",2023-09-19
5.1,"USA","USW00026411",2023-09-20
5.4,"USA","USW00026411",2023-09-21
4.2,"USA","USW00026411",2023-09-22
2.8,"USA","USW00026411",2023-09-23
4.1,"USA","USW00026411",2023-09-24
3.3,"USA","USW00026411",2023-09-25
3.3,"USA","USW00026411",2023-09-26
2.4,"USA","USW00026411",2023-09-27
1.9,"USA","USW00026411",2023-09-28
0.8,"USA","USW00026411",2023-09-29
0.4,"USA","USW00026411",2023-09-30
4.6,"USA","USW00026411",2023-10-01
6.1,"USA","USW00026510",2023-06-01
4.8,"USA","USW00026510",2023-06-02
8.8,"USA","USW00026510",2023-06-03
9.3,"USA","USW00026510",2023-06-04
12.9,"USA","USW00026510",2023-06-05
16.2,"USA","USW00026510",2023-06-06
14.4,"USA","USW00026510",2023-06-07
15.9,"USA","USW00026510",2023-06-08
15.6,"USA","USW00026510",2023-06-09
12.4,"USA","USW00026510",2023-06-10
12.9,"USA","USW00026510",2023-06-11
12.6,"USA","USW00026510",2023-06-12
8.8,"USA","USW00026510",2023-06-13
8.2,"USA","USW00026510",2023-06-14
11.7,"USA","USW00026510",2023-06-15
14.8,"USA","USW00026510",2023-06-16
15.8,"USA","USW00026510",2023-06-17
15.2,"USA","USW00026510",2023-06-18
14.2,"USA","USW00026510",2023-06-19
12.7,"USA","USW00026510",2023-06-20
15.2,"USA","USW00026510",2023-06-21
17.9,"USA","USW00026510",2023-06-22
16.6,"USA","USW00026510",2023-06-23
16.8,"USA","USW00026510",2023-06-24
18.1,"USA","USW00026510",2023-06-25
12.9,"USA","USW00026510",2023-06-26
13.6,"USA","USW00026510",2023-06-27
12.9,"USA","USW00026510",2023-06-28
15.2,"USA","USW00026510",2023-06-29
13.3,"USA","USW00026510",2023-06-30
14.9,"USA","USW00026510",2023-07-01
18.4,"USA","USW00026510",2023-07-02
14.2,"USA","USW00026510",2023-07-03
12.3,"USA","USW00026510",2023-07-04
12.7,"USA","USW00026510",2023-07-05
13.9,"USA","USW00026510",2023-07-06
13,"USA","USW00026510",2023-07-07
11.1,"USA","USW00026510",2023-07-08
12.2,"USA","USW00026510",2023-07-09
12.7,"USA","USW00026510",2023-07-10
12.2,"USA","USW00026510",2023-07-11
15.1,"USA","USW00026510",2023-07-12
15.8,"USA","USW00026510",2023-07-13
16.6,"USA","USW00026510",2023-07-14
11.5,"USA","USW00026510",2023-07-15
12.4,"USA","USW00026510",2023-07-16
15.7,"USA","USW00026510",2023-07-17
17.6,"USA","USW00026510",2023-07-18
19.3,"USA","USW00026510",2023-07-19
18.9,"USA","USW00026510",2023-07-20
17.5,"USA","USW00026510",2023-07-21
16.7,"USA","USW00026510",2023-07-22
19.6,"USA","USW00026510",2023-07-23
22.4,"USA","USW00026510",2023-07-24
20.9,"USA","USW00026510",2023-07-25
18.8,"USA","USW00026510",2023-07-26
19.6,"USA","USW00026510",2023-07-27
16.1,"USA","USW00026510",2023-07-28
15.2,"USA","USW00026510",2023-07-29
15.7,"USA","USW00026510",2023-07-30
17.8,"USA","USW00026510",2023-07-31
17.6,"USA","USW00026510",2023-08-01
18.3,"USA","USW00026510",2023-08-02
18.5,"USA","USW00026510",2023-08-03
19.7,"USA","USW00026510",2023-08-04
16.7,"USA","USW00026510",2023-08-05
16.3,"USA","USW00026510",2023-08-06
16.4,"USA","USW00026510",2023-08-07
16.1,"USA","USW00026510",2023-08-08
15.8,"USA","USW00026510",2023-08-09
15.8,"USA","USW00026510",2023-08-10
15.3,"USA","USW00026510",2023-08-11
17.4,"USA","USW00026510",2023-08-12
15.7,"USA","USW00026510",2023-08-13
15.3,"USA","USW00026510",2023-08-14
12.9,"USA","USW00026510",2023-08-15
15.3,"USA","USW00026510",2023-08-16
12.9,"USA","USW00026510",2023-08-17
12.2,"USA","USW00026510",2023-08-18
11.3,"USA","USW00026510",2023-08-19
11.5,"USA","USW00026510",2023-08-20
12,"USA","USW00026510",2023-08-21
13.4,"USA","USW00026510",2023-08-22
13.4,"USA","USW00026510",2023-08-23
13.9,"USA","USW00026510",2023-08-24
14.9,"USA","USW00026510",2023-08-25
13.7,"USA","USW00026510",2023-08-26
15.4,"USA","USW00026510",2023-08-27
7.5,"USA","USW00026510",2023-08-28
9.7,"USA","USW00026510",2023-08-29
10.9,"USA","USW00026510",2023-08-30
11.1,"USA","USW00026510",2023-08-31
11.6,"USA","USW00026510",2023-09-01
8.4,"USA","USW00026510",2023-09-02
10.3,"USA","USW00026510",2023-09-03
10.4,"USA","USW00026510",2023-09-04
8.6,"USA","USW00026510",2023-09-05
8.5,"USA","USW00026510",2023-09-06
7.1,"USA","USW00026510",2023-09-07
6.2,"USA","USW00026510",2023-09-08
8.2,"USA","USW00026510",2023-09-09
7.2,"USA","USW00026510",2023-09-10
7.2,"USA","USW00026510",2023-09-11
6,"USA","USW00026510",2023-09-12
6.2,"USA","USW00026510",2023-09-13
6.1,"USA","USW00026510",2023-09-14
7.3,"USA","USW00026510",2023-09-15
8.6,"USA","USW00026510",2023-09-16
6.8,"USA","USW00026510",2023-09-17
4.4,"USA","USW00026510",2023-09-18
5.2,"USA","USW00026510",2023-09-19
6.3,"USA","USW00026510",2023-09-20
5.5,"USA","USW00026510",2023-09-21
3.8,"USA","USW00026510",2023-09-22
2.4,"USA","USW00026510",2023-09-23
4.1,"USA","USW00026510",2023-09-24
3.8,"USA","USW00026510",2023-09-25
4.3,"USA","USW00026510",2023-09-26
2.9,"USA","USW00026510",2023-09-27
-0.4,"USA","USW00026510",2023-09-28
2.6,"USA","USW00026510",2023-09-29
2.5,"USA","USW00026510",2023-09-30
2.3,"USA","USW00026510",2023-10-01
8.2,"USA","USW00026528",2023-06-01
7.3,"USA","USW00026528",2023-06-02
7.8,"USA","USW00026528",2023-06-03
9.2,"USA","USW00026528",2023-06-04
12.8,"USA","USW00026528",2023-06-05
14.7,"USA","USW00026528",2023-06-06
12.2,"USA","USW00026528",2023-06-07
13.3,"USA","USW00026528",2023-06-08
14.1,"USA","USW00026528",2023-06-09
11.7,"USA","USW00026528",2023-06-10
10.7,"USA","USW00026528",2023-06-11
10.3,"USA","USW00026528",2023-06-12
7.4,"USA","USW00026528",2023-06-13
9.6,"USA","USW00026528",2023-06-14
9.6,"USA","USW00026528",2023-06-15
10.1,"USA","USW00026528",2023-06-16
11.4,"USA","USW00026528",2023-06-17
15.9,"USA","USW00026528",2023-06-18
17.2,"USA","USW00026528",2023-06-19
14.9,"USA","USW00026528",2023-06-20
13.6,"USA","USW00026528",2023-06-21
14.8,"USA","USW00026528",2023-06-22
15.7,"USA","USW00026528",2023-06-23
17.1,"USA","USW00026528",2023-06-24
16.4,"USA","USW00026528",2023-06-25
12.2,"USA","USW00026528",2023-06-26
12.8,"USA","USW00026528",2023-06-27
12.2,"USA","USW00026528",2023-06-28
13.3,"USA","USW00026528",2023-06-29
13.1,"USA","USW00026528",2023-06-30
14.4,"USA","USW00026528",2023-07-01
17.6,"USA","USW00026528",2023-07-02
13.7,"USA","USW00026528",2023-07-03
12.6,"USA","USW00026528",2023-07-04
12.5,"USA","USW00026528",2023-07-05
12.3,"USA","USW00026528",2023-07-06
14.3,"USA","USW00026528",2023-07-07
10.6,"USA","USW00026528",2023-07-08
13.5,"USA","USW00026528",2023-07-09
14.1,"USA","USW00026528",2023-07-10
12.7,"USA","USW00026528",2023-07-11
14.7,"USA","USW00026528",2023-07-12
16.9,"USA","USW00026528",2023-07-13
19.1,"USA","USW00026528",2023-07-14
13.9,"USA","USW00026528",2023-07-15
12.8,"USA","USW00026528",2023-07-16
14.7,"USA","USW00026528",2023-07-17
16.3,"USA","USW00026528",2023-07-18
17.3,"USA","USW00026528",2023-07-19
14.9,"USA","USW00026528",2023-07-20
15.8,"USA","USW00026528",2023-07-21
19.9,"USA","USW00026528",2023-07-22
20.7,"USA","USW00026528",2023-07-23
19.1,"USA","USW00026528",2023-07-24
17.1,"USA","USW00026528",2023-07-25
17.3,"USA","USW00026528",2023-07-26
17.2,"USA","USW00026528",2023-07-27
17,"USA","USW00026528",2023-07-28
16.3,"USA","USW00026528",2023-07-29
16.2,"USA","USW00026528",2023-07-30
19.1,"USA","USW00026528",2023-07-31
18.9,"USA","USW00026528",2023-08-01
19.9,"USA","USW00026528",2023-08-02
18.6,"USA","USW00026528",2023-08-03
16.1,"USA","USW00026528",2023-08-04
14.2,"USA","USW00026528",2023-08-05
17.6,"USA","USW00026528",2023-08-06
15.9,"USA","USW00026528",2023-08-07
15.3,"USA","USW00026528",2023-08-08
15.9,"USA","USW00026528",2023-08-09
15,"USA","USW00026528",2023-08-10
15.2,"USA","USW00026528",2023-08-11
15.3,"USA","USW00026528",2023-08-12
14.1,"USA","USW00026528",2023-08-13
14.7,"USA","USW00026528",2023-08-14
11.3,"USA","USW00026528",2023-08-15
12.4,"USA","USW00026528",2023-08-16
12.7,"USA","USW00026528",2023-08-17
13.2,"USA","USW00026528",2023-08-18
14.3,"USA","USW00026528",2023-08-19
14,"USA","USW00026528",2023-08-20
12.9,"USA","USW00026528",2023-08-21
12.7,"USA","USW00026528",2023-08-22
13.9,"USA","USW00026528",2023-08-23
14.9,"USA","USW00026528",2023-08-24
13.3,"USA","USW00026528",2023-08-25
12.8,"USA","USW00026528",2023-08-26
14.4,"USA","USW00026528",2023-08-27
13.5,"USA","USW00026528",2023-08-28
13.4,"USA","USW00026528",2023-08-29
